price,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old
655.0,4,2.5,2770,5612,2.0,0,0,3,7,2770,0,2001,0,200.686,4.963999999999999,2770,5177
562.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,200.6055,4.694999999999993,1630,1543
604.0,4,2.0,3410,15143,2.0,0,0,4,8,3410,0,1972,1987,200.6709,4.947999999999993,2350,25936
340.0,2,1.0,1360,69260,1.0,0,0,4,5,1360,0,1937,0,200.5229,5.162000000000006,1460,69260
330.0,4,2.5,2260,5702,2.0,0,0,3,8,2260,0,2002,0,200.3488,4.8489999999999895,2450,6381
324.99,3,2.25,1840,7326,1.0,0,0,5,7,1370,470,1979,0,200.3958,4.832000000000008,2050,7475
660.0,4,2.5,2570,4412,2.0,0,0,3,9,2570,0,2001,0,200.7076,4.7679999999999865,2460,5470
635.0,6,3.0,2470,9328,2.0,0,0,3,8,2470,0,1982,0,200.6025,4.847000000000008,2470,9454
496.3,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,200.6099,4.942000000000006,2310,11340
250.1,3,1.75,1300,7958,1.0,0,0,3,7,1300,0,1996,0,200.3162,4.805999999999997,1640,8698
399.0,5,3.25,3620,4650,2.0,0,0,3,8,2790,830,2004,0,200.3552,4.9739999999999895,2850,4650
1493.0,5,6.0,6880,279968,2.0,0,3,3,12,4070,2810,2007,0,200.4624,5.2210000000000045,4690,256803
733.0,3,1.5,1940,4000,1.5,0,0,3,8,1310,630,1915,0,200.6205,4.709000000000003,1940,4000
605.0,4,3.5,4300,70407,2.0,0,0,3,10,2710,1590,1992,0,200.4472,4.907999999999987,3520,26727
435.0,3,2.25,1470,1703,2.0,0,0,3,8,1470,0,2005,0,200.5478,5.001000000000005,1380,1107
590.0,3,2.5,2330,33750,2.0,0,0,3,9,2330,0,1983,2001,200.4787,5.277000000000001,2270,35000
407.0,3,2.5,2700,9994,1.0,0,3,4,7,1350,1350,1959,0,200.397,4.679000000000002,2470,10664
561.0,3,1.0,1800,4005,1.5,0,0,4,7,1160,640,1929,0,200.6876,4.6200000000000045,1240,4005
265.0,3,1.75,2170,10018,1.0,0,0,4,7,1630,540,1978,0,200.3087,4.736000000000004,2049,15263
502.0,3,2.25,1630,3817,2.0,0,0,3,7,1630,0,2005,0,200.5485,5.001000000000005,1630,3348
275.0,4,2.5,1810,6509,2.0,0,0,3,7,1810,0,1994,0,200.3531,4.8570000000000135,1760,7417
344.275,3,1.5,1590,7260,1.0,0,0,3,7,1080,510,1964,0,200.7753,4.647000000000006,1590,7594
350.0,4,2.5,1983,6002,2.0,0,0,3,9,1983,0,2012,0,200.3281,4.8359999999999985,2502,4750
525.0,4,2.5,2280,8798,2.0,0,0,4,8,2280,0,1987,0,200.7471,4.752999999999986,2180,8632
530.0,3,2.25,1290,1182,2.0,0,0,3,8,1000,290,2006,0,200.637,4.6729999999999885,1300,1169
219.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,200.3221,4.784999999999997,1200,8316
325.0,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,1980,0,200.4379,4.807999999999994,2310,8480
315.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947,1974,200.4546,4.662999999999997,1620,39480
670.0,3,2.25,1590,929,2.0,0,0,3,9,1060,530,2014,0,200.6172,4.689999999999999,1510,1193
270.0,3,2.5,1780,6527,2.0,0,0,3,8,1780,0,1989,0,200.2578,4.782999999999987,2040,8840
504.95,4,1.75,1520,7700,1.0,0,0,4,7,1520,0,1967,0,200.7356,4.8089999999999975,1520,7500
320.5,3,1.0,1160,10500,1.0,0,0,4,7,1160,0,1966,0,200.7267,4.772999999999996,1520,10500
489.0,4,1.75,2440,16730,1.0,0,0,3,7,1390,1050,1976,0,200.7406,4.8900000000000015,1390,11600
605.0,3,2.25,1480,5400,2.0,0,0,4,8,1480,0,1914,0,200.6095,4.7039999999999935,1280,3600
745.0,4,2.5,3430,10157,2.0,0,0,3,10,3430,0,2000,0,200.723,4.842000000000013,3480,10157
592.0,3,2.5,2150,5193,2.0,0,0,3,8,2150,0,1995,0,200.6952,4.812999999999988,2150,7172
375.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,200.7209,4.832000000000008,1640,7500
575.0,2,2.0,1140,690,2.0,0,0,3,8,760,380,2014,0,200.6205,4.700000000000003,1480,1171
349.0,3,2.25,1250,1033,3.0,0,0,3,8,1250,0,2007,0,200.6907,4.657000000000012,1250,1150
567.0,4,2.75,2560,83200,1.0,0,0,3,8,1860,700,1980,0,200.7511,4.888999999999996,1990,38332
361.0,3,2.5,1590,3411,2.0,0,0,3,7,1590,0,2000,0,200.5303,5.122000000000014,1590,3411
548.0,4,2.5,2060,8451,2.0,0,0,3,8,2060,0,1995,0,200.7168,4.667000000000002,2060,9460
390.0,5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961,0,200.7755,4.7650000000000015,1750,10295
1135.0,4,3.0,3180,4649,2.0,0,0,4,9,2070,1110,1925,0,200.6583,4.727000000000004,2720,5980
767.5,4,2.5,3150,5979,2.0,0,0,3,9,3150,0,2005,0,200.7082,4.899000000000001,3150,6595
604.9,3,3.0,3030,35123,2.0,0,0,4,8,1760,1270,1984,0,200.4694,4.994,2810,36205
247.05,3,2.5,2170,9900,1.0,0,0,3,7,1690,480,1980,0,200.3634,4.968999999999994,1420,10614
335.0,4,2.5,2340,11784,2.0,0,0,3,9,2340,0,1997,0,200.384,4.850999999999999,2250,10760
615.0,4,2.0,2130,2620,1.5,0,0,5,7,1650,480,1919,0,200.6515,4.653999999999996,1330,2719
265.0,3,2.0,1030,7260,1.0,0,0,3,6,1030,0,1947,0,200.5113,4.6529999999999925,1380,8100
785.0,4,2.5,2730,10281,2.0,0,2,3,9,2730,0,1996,0,200.6227,4.9710000000000045,2750,7220
460.0,4,2.25,2450,21000,1.0,0,2,4,8,1650,800,1954,0,200.4559,4.656000000000006,1820,12480
580.0,4,2.5,2520,35636,2.0,0,0,3,8,2520,0,1980,0,200.652,4.968999999999994,2230,35673
396.0,3,2.25,1410,1290,2.0,0,0,3,7,1290,120,2004,0,200.5345,4.930999999999997,1490,1380
1585.0,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,0,200.6687,4.736000000000004,3430,11050
405.0,5,2.25,2070,10488,1.0,0,0,4,7,1080,990,1958,0,200.6095,4.877999999999986,1740,9225
919.5,4,2.5,3950,10856,3.0,0,0,3,10,3950,0,2013,0,200.5818,5.003999999999991,3200,10856
515.0,4,2.5,3180,5405,2.0,0,0,3,7,3180,0,2001,0,200.4905,4.859999999999999,2610,5403
212.0,3,1.0,1490,8995,1.0,0,0,4,7,1490,0,1954,0,200.4901,4.697000000000003,1490,9000
980.0,4,3.5,3130,52322,2.0,0,0,3,9,2430,700,2011,0,200.5932,4.841000000000008,3200,5820
257.5,3,1.0,1030,6127,1.0,0,0,3,7,880,150,1947,0,200.7192,4.680000000000007,1610,6127
385.0,3,2.5,2150,25705,1.5,0,0,3,6,2150,0,1980,2009,200.4514,4.911000000000001,1850,20160
725.0,5,3.5,4140,7642,2.0,0,0,3,8,4140,0,2003,0,200.591,4.992000000000004,3330,6953
452.0,3,1.0,1220,7200,1.0,0,0,4,7,1220,0,1965,0,200.6218,4.884,1320,7200
640.0,6,2.5,3880,5700,2.0,0,0,3,7,3880,0,2003,0,200.6816,4.962000000000003,2620,5070
690.0,3,2.25,1710,1193,2.0,0,0,3,9,1140,570,2014,0,200.6173,4.689999999999999,1510,1193
280.0,3,1.75,1860,15681,1.0,0,0,4,7,1860,0,1971,0,200.3191,4.661000000000001,1860,22979
797.5,3,1.5,1960,2400,2.0,0,0,3,8,1330,630,1911,0,200.6423,4.6299999999999955,2090,4000
305.0,3,1.0,950,4760,1.5,0,0,3,6,950,0,1929,0,200.5236,4.652000000000001,1080,4760
597.35,2,2.0,1570,4665,1.0,0,0,3,8,1570,0,2006,0,200.709,4.982999999999991,2165,6262
480.0,3,2.5,2130,8022,2.0,0,0,3,8,2130,0,1985,0,200.7252,4.893999999999991,2130,7605
370.0,2,1.0,990,9223,1.0,0,0,3,7,990,0,1949,0,200.72,4.680000000000007,1230,7244
681.5,3,1.75,1300,2446,1.0,0,3,3,8,880,420,1961,0,200.6071,4.715000000000003,2440,5051
800.0,4,2.75,2890,16397,2.0,0,0,3,10,2890,0,1997,0,200.7102,4.927999999999997,3170,16397
500.0,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,200.6106,4.689999999999999,1500,1795
380.0,3,3.25,1370,1227,3.0,0,0,3,8,1370,0,2007,0,200.6964,4.658999999999992,1370,1236
394.9,3,2.5,2160,59241,1.0,0,0,3,7,2160,0,2007,0,200.3304,4.8700000000000045,2290,125017
560.0,3,3.5,2100,2479,2.0,0,0,3,9,1450,650,2011,0,200.562,4.707999999999998,1800,2457
205.0,3,2.0,1190,6833,1.0,0,0,3,7,1190,0,1995,0,200.3191,4.819999999999993,1540,8000
169.95,3,1.75,1570,15330,1.0,0,0,3,7,1080,490,1956,0,200.4608,4.659999999999997,1250,13330
512.25,3,1.75,1400,5750,1.0,0,2,3,6,1100,300,1915,0,200.5659,4.6200000000000045,1500,5175
566.0,3,2.25,1710,4140,2.0,0,0,3,8,1710,0,2004,0,200.5498,5.002999999999986,1730,3680
685.0,4,2.75,3310,50951,2.0,0,0,3,9,3310,0,1998,0,200.7249,4.972999999999999,3230,39340
843.4,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,200.5631,4.781000000000006,2580,9525
365.0,4,2.5,2750,6259,2.0,0,0,3,9,2750,0,2002,0,200.3304,4.820999999999998,2810,6824
725.0,3,2.25,2120,9297,2.0,0,0,4,8,2120,0,1981,0,200.5561,4.8460000000000045,2620,10352
394.5,3,2.5,1350,874,3.0,0,0,3,8,1270,80,2006,0,200.549,4.613,1350,886
310.0,2,2.25,1000,905,3.0,0,0,3,8,1000,0,2006,0,200.6842,4.613,980,1023
855.0,5,3.5,4200,5400,2.0,0,0,3,9,3140,1060,2012,0,200.7077,4.8799999999999955,3300,5564
431.0,2,1.0,1630,7680,1.0,0,0,3,7,830,800,1947,0,200.7092,4.709000000000003,1250,7740
230.0,3,1.0,900,6099,1.0,0,0,3,6,790,110,1944,0,200.4807,4.7109999999999985,1240,6099
405.0,3,2.0,1760,6875,1.0,0,0,4,8,1760,0,1967,0,200.74,4.907000000000012,1670,13650
588.5,4,1.0,1530,3900,1.5,0,0,4,7,1530,0,1908,0,200.6748,4.621000000000009,1300,3900
249.0,3,1.75,1500,7475,1.0,0,0,4,8,1500,0,1976,0,200.3155,4.635000000000005,1940,7475
486.5,3,1.75,2140,6000,1.0,0,0,3,7,1070,1070,1948,0,200.6913,4.634,1240,4650
631.0,3,1.75,2430,5000,2.0,0,0,4,7,1760,670,1945,0,200.6785,4.627999999999986,1320,4062
1155.0,3,1.5,2170,16600,1.0,1,2,3,10,1130,1040,1979,0,200.6307,4.912000000000006,3130,13875
411.65,2,1.0,1070,6100,1.0,0,0,3,6,1070,0,1940,0,200.5698,4.622999999999991,1770,5695
375.0,3,1.75,1530,10300,1.0,0,0,4,7,1530,0,1978,0,200.7767,4.643999999999991,1940,9883
260.0,4,2.0,2560,12155,1.0,0,0,4,7,1350,1210,1960,0,200.3326,4.677000000000007,1790,11906
264.0,4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1955,0,200.433,4.707999999999998,1300,7732
405.0,4,3.0,2240,7035,2.0,0,0,3,7,2240,0,1942,1993,200.5124,4.626000000000005,1060,6300
355.0,4,2.5,2440,4000,2.0,0,0,3,7,2440,0,2009,0,200.3841,4.963999999999999,2410,4502
804.0,3,1.5,2210,6300,1.5,0,0,5,8,2210,0,1916,0,200.5892,4.709999999999994,2700,6300
112.0,2,1.0,670,4720,1.0,0,0,4,6,670,0,1948,0,200.5243,4.642000000000009,1480,4720
255.6,4,2.5,1930,8660,1.0,0,0,3,7,1120,810,1981,0,200.3261,4.739999999999995,1830,9591
480.0,2,2.0,1440,3720,1.5,0,0,3,7,1440,0,1983,0,200.6902,4.674999999999997,1490,4308
584.0,3,1.75,1800,4429,2.0,0,0,4,7,1800,0,1906,0,200.6842,4.6429999999999865,1310,4429
285.0,3,2.0,1280,7633,1.0,0,0,3,7,1280,0,1991,0,200.3883,4.950000000000003,1450,6783
402.45,4,2.5,2650,9451,2.0,0,0,4,8,2650,0,1993,0,200.3693,4.871000000000009,2510,8850
1255.0,4,2.5,2960,20240,2.0,0,4,4,10,2960,0,1985,0,200.5075,4.611000000000004,2500,14960
224.95,3,1.0,1300,9620,1.0,0,0,3,7,1300,0,1971,0,200.282,4.668999999999997,1420,9620
235.0,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,1947,0,200.3775,4.680999999999997,1360,2873
190.0,2,1.0,1390,11340,1.0,0,0,4,7,1390,0,1969,0,200.4969,4.700000000000003,1200,10224
324.95,2,1.0,1070,5824,1.0,0,2,5,7,1070,0,1949,0,200.507,4.757999999999996,2090,7980
1002.95,4,3.5,4270,117176,2.0,0,0,3,9,4270,0,2008,0,200.5352,5.117000000000004,2610,5251
335.0,5,3.0,2100,7715,1.0,0,0,3,7,1250,850,2013,0,200.4866,4.680999999999997,2100,7959
705.0,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,200.687,4.61399999999999,1570,4500
320.0,3,1.75,1170,4000,1.0,0,0,3,6,720,450,1943,2013,200.5306,4.646000000000001,1130,4000
590.0,4,2.5,1860,8117,1.0,0,0,4,8,1460,400,1966,0,200.6228,4.896000000000001,2040,8199
280.0,2,1.0,920,7688,1.0,0,0,3,6,920,0,1955,0,200.5281,4.637999999999991,1040,7440
675.0,4,2.75,3020,13530,1.0,0,0,4,8,1540,1480,1977,0,200.6299,4.9010000000000105,2230,11896
325.0,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,200.7599,4.657000000000012,2030,6000
1055.0,3,2.5,3470,12076,2.0,0,3,3,10,2560,910,1988,0,200.5319,4.7620000000000005,3590,17677
340.9,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,0,200.345,4.790999999999997,2475,4000
454.95,4,2.5,2070,7312,1.0,0,0,4,7,1230,840,1977,0,200.6958,4.8799999999999955,1770,7668
582.0,3,2.5,2560,5238,2.0,0,0,3,8,2560,0,2001,0,200.6887,4.959999999999994,2560,5185
433.4,4,2.5,2650,6000,2.0,0,0,3,9,2650,0,2000,0,200.3768,4.972000000000008,2630,6381
477.8,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,200.5497,4.827999999999988,2110,8400
632.0,3,2.0,1940,3800,1.0,0,0,4,7,1050,890,1927,0,200.6842,4.6910000000000025,1700,3800
175.0,2,1.0,860,8636,1.0,0,0,3,6,860,0,1924,0,200.5081,4.643999999999991,1100,8636
535.0,3,0.75,920,20412,1.0,1,2,5,6,920,0,1950,0,200.4781,4.510000000000005,1162,54705
207.0,3,1.5,1420,9081,1.0,0,0,4,6,1420,0,1990,0,200.1948,5.001000000000005,1090,8410
195.0,3,1.0,1260,10900,1.0,0,0,4,6,1260,0,1943,0,200.491,4.812000000000012,1090,8137
402.5,3,1.25,1510,13737,1.0,0,3,4,6,810,700,1961,0,200.7289,4.717000000000013,2560,10202
784.38,5,2.5,2590,7084,2.0,0,0,3,8,2590,0,2014,0,200.7053,4.8870000000000005,3010,4823
291.7,3,1.0,1220,6600,1.0,0,0,3,6,1220,0,1958,0,200.5297,5.1729999999999885,1100,6600
580.0,4,2.25,2070,1230,3.0,0,0,3,9,1500,570,2013,0,200.5775,4.590000000000003,1569,4802
517.031,3,1.75,1540,3000,1.0,0,2,3,7,770,770,1920,0,200.6769,4.6400000000000015,1420,4200
460.0,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,200.649,4.617000000000004,1310,982
409.5,2,1.0,800,5080,1.0,0,0,3,7,800,0,1938,0,200.6978,4.686000000000006,1560,5110
235.0,3,1.0,1000,4000,1.5,0,0,4,6,1000,0,1915,0,200.5523,4.713999999999999,1040,4240
616.0,3,1.0,1850,5000,1.5,0,0,3,7,1850,0,1922,0,200.6727,4.649000000000001,1850,5000
210.0,3,2.25,1250,952,3.0,0,0,3,8,1250,0,2008,0,200.7098,4.667000000000002,1250,1030
470.425,4,2.75,2430,20720,1.0,0,0,3,7,2430,0,1967,0,200.775,4.861000000000004,2580,26950
520.0,4,2.5,2030,39049,1.0,0,0,4,7,1530,500,1953,0,200.4413,4.655000000000001,2400,14605
505.0,4,2.0,2120,7806,1.0,0,0,4,6,1770,350,1949,0,200.6859,4.834000000000003,1560,9920
317.5,2,1.0,880,6345,1.0,0,0,3,7,880,0,1919,0,200.5341,4.642000000000009,1440,6345
514.0,4,2.5,2600,9355,1.0,0,0,3,9,1840,760,1983,0,200.7446,4.751000000000005,2250,7691
281.9,3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1958,0,200.5074,4.825000000000003,1780,7520
655.0,3,1.5,1630,7475,1.0,0,1,3,7,1160,470,1940,0,200.6725,4.727999999999994,2320,7475
925.0,4,3.25,2420,4000,1.5,0,0,5,9,1870,550,1911,0,200.6567,4.674999999999997,1810,4000
370.0,3,2.5,2200,9696,2.0,0,0,3,8,2200,0,1987,0,200.4197,4.795000000000002,2200,9915
347.0,3,1.75,1660,16275,2.0,0,0,3,7,1660,0,1990,0,200.6903,5.084999999999994,1520,16275
267.0,5,1.0,1870,7800,1.0,0,0,3,7,1580,290,1962,0,200.5127,4.679000000000002,1740,7808
834.0,4,3.0,3310,4500,2.5,0,0,5,9,2910,400,1900,0,200.6594,4.655000000000001,1440,3750
779.0,4,2.75,2830,10240,2.0,0,0,4,9,2830,0,1998,0,200.5903,5.013999999999996,3490,10240
385.95,2,1.0,1430,7819,1.0,0,0,3,7,1110,320,1944,0,200.7307,4.697999999999993,1380,7473
220.0,3,2.0,1290,9312,1.0,0,0,3,7,1290,0,1947,0,200.4811,4.674999999999997,1650,7300
480.0,3,1.0,1270,8000,1.0,0,0,4,6,1270,0,1959,0,200.6175,4.882000000000005,1210,7875
345.0,3,2.5,2240,6000,2.0,0,0,3,8,2240,0,2003,0,200.4837,4.862000000000009,2400,6000
820.0,4,2.75,3488,9614,2.0,0,0,3,10,3488,0,1998,0,200.6055,4.987000000000009,3600,10891
298.0,3,1.0,1020,7650,1.0,0,0,3,7,1020,0,1940,0,200.7198,4.647999999999996,1440,7650
335.0,4,2.5,2980,5674,2.0,0,0,3,8,2980,0,2003,0,200.277,4.6529999999999925,2610,5495
147.5,4,0.75,1440,13300,1.0,0,0,3,6,1440,0,1948,0,200.4761,4.662999999999997,1460,11100
280.25,3,2.25,1520,7199,2.0,0,0,4,7,1520,0,1992,0,200.3492,4.966000000000008,1410,6751
722.0,3,2.5,2480,5137,2.0,0,0,3,9,2480,0,2000,0,200.68400000000003,4.8359999999999985,2480,6023
907.0,3,2.75,3240,7200,1.0,0,2,3,8,1620,1620,1960,0,200.567,4.727000000000004,2700,7200
494.0,2,2.25,1290,1334,3.0,0,0,3,8,1290,0,2007,0,200.6719,4.617999999999995,1350,1334
370.0,5,2.75,3260,9253,2.0,0,0,3,8,3260,0,2004,0,200.3674,4.930000000000007,2770,8067
727.8,3,3.25,4330,14600,2.0,0,0,3,10,3630,700,1985,0,200.6341,4.956000000000003,3220,12672
250.0,2,1.0,870,6150,1.0,0,0,3,6,870,0,1941,0,200.5256,4.6529999999999925,1120,6150
105.0,4,1.0,1120,2685,1.0,0,0,3,5,860,260,1939,0,200.4904,4.797000000000012,1120,4838
1285.0,4,3.5,3010,3600,2.0,0,0,3,9,2370,640,1999,0,200.6341,4.716000000000008,2650,4200
1685.0,6,4.75,5770,16747,2.0,0,3,3,12,4500,1270,1998,0,200.5512,4.8900000000000015,4470,14571
360.0,3,1.5,1240,15867,1.0,0,0,3,7,1240,0,1962,0,200.7167,4.7979999999999885,1570,9600
332.5,3,2.25,2310,7200,2.0,0,0,3,8,2310,0,1990,0,200.4051,4.807000000000002,1960,7201
545.0,4,1.75,1630,6120,1.0,0,0,5,7,980,650,1918,0,200.6821,4.689999999999999,1630,4080
648.5,6,5.25,3600,3960,2.0,0,0,3,7,2400,1200,1971,0,200.5656,4.627999999999986,1450,4600
505.0,3,1.0,1800,7200,1.0,0,0,3,7,1020,780,1964,0,200.5616,4.724999999999994,1740,5475
495.0,2,1.5,1590,4500,1.0,0,0,4,7,920,670,1946,0,200.5831,4.607999999999991,1900,4450
123.0,1,1.0,670,7957,1.0,0,0,4,6,670,0,1978,0,200.3594,4.944000000000003,1600,7957
347.0,3,1.75,1780,10409,1.0,0,0,3,7,1280,500,1981,0,200.4627,4.832000000000008,1780,7415
480.0,4,1.75,1910,8775,1.0,0,0,3,7,1210,700,1956,0,200.7396,4.752999999999986,2210,8778
455.0,4,1.75,2160,4333,1.0,0,0,4,8,1260,900,1942,0,200.6893,4.612000000000009,1670,4426
407.395,4,2.5,2669,5385,2.0,0,0,3,9,2669,0,2014,0,200.3262,4.834999999999994,2669,4645
655.0,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,0,200.6922,4.826000000000008,2680,7200
289.0,4,2.5,2000,5390,2.0,0,0,3,7,2000,0,2003,0,200.3732,4.871000000000009,2330,5390
1105.0,4,3.5,4560,41636,2.0,0,0,3,9,4170,390,1995,0,200.5589,4.884,2990,11381
355.0,3,2.5,1860,21876,2.0,0,0,3,8,1860,0,1992,0,200.6455,5.0989999999999895,2450,21876
604.95,5,3.0,2600,13674,1.0,0,0,5,8,1300,1300,1967,0,200.7176,4.697999999999993,2150,7800
293.0,3,2.25,2090,7500,1.0,0,0,4,7,1280,810,1977,0,200.3951,4.827999999999988,1800,7350
250.56,2,1.5,1260,9693,1.0,0,0,3,7,1260,0,1957,0,200.7775,4.635000000000005,1800,9693
485.0,3,2.5,1640,7847,2.0,0,0,3,8,1640,0,1987,0,200.5684,4.9820000000000135,1870,6079
376.0,4,1.75,1610,11305,1.0,0,0,3,7,1610,0,1968,0,200.727,4.823999999999998,1870,11850
320.0,2,1.0,1030,8576,1.5,0,0,5,6,1030,0,1952,0,200.7352,4.704999999999998,1310,8504
695.0,3,1.0,1090,4000,1.5,0,0,4,7,1090,0,1945,0,200.6846,4.61399999999999,1520,4000
440.0,6,3.5,2400,8620,2.0,0,0,3,8,1640,760,1987,0,200.7152,4.837999999999994,1940,7350
485.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0,2005,0,200.4877,4.861000000000004,2830,7787
430.0,4,2.5,2440,5088,2.0,0,0,3,7,2440,0,2007,0,200.5406,5.111000000000004,2440,5762
435.0,3,2.25,2160,6527,2.0,0,0,4,7,1580,580,1987,0,200.7292,4.787999999999997,1950,9675
530.0,5,1.0,1280,3876,1.5,0,0,3,7,1280,0,1923,0,200.6605,4.676000000000002,1420,3825
595.0,3,2.25,2680,41250,2.0,0,0,3,7,2680,0,1984,0,200.4817,5.251000000000005,1940,47044
900.0,4,1.5,3390,6200,2.0,0,0,4,8,2530,860,1916,0,200.58,4.709999999999994,3080,6000
360.0,3,1.0,1210,6650,1.0,0,0,3,6,1210,0,1959,0,200.6214,4.8799999999999955,990,7590
262.0,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,200.3102,4.977000000000004,1300,8960
731.5,4,2.5,2180,3893,2.0,0,0,3,8,2180,0,1999,0,200.6886,4.612000000000009,1710,4550
285.0,3,1.0,940,7913,1.0,0,0,3,6,940,0,1948,0,200.7657,4.679000000000002,940,7913
256.0,3,2.0,1300,8400,1.0,0,0,4,7,1300,0,1967,0,200.368,4.685000000000001,1300,7500
670.0,3,2.25,2580,6000,2.0,0,0,3,8,1780,800,1925,0,200.5778,4.7109999999999985,2300,5995
222.0,3,1.0,1400,7800,1.0,0,0,3,7,1400,0,1962,0,200.4789,4.841000000000008,1400,7800
765.0,4,2.5,2420,10285,1.0,0,4,3,8,1700,720,1958,0,200.4871,4.6400000000000015,2540,9900
277.0,3,2.5,1680,8512,2.0,0,0,3,7,1680,0,1991,0,200.1952,5.013999999999996,1580,8512
595.0,4,2.75,2400,104108,2.0,0,0,3,8,2400,0,1988,0,200.4686,5.01100000000001,2270,54450
863.45,5,2.75,3460,7977,2.0,0,0,3,9,3460,0,2011,0,200.5908,4.937999999999988,3390,6630
310.0,4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947,0,200.742,4.676000000000002,1280,7200
265.0,5,1.0,1600,7350,1.0,0,0,5,7,1600,0,1962,0,200.3943,4.804000000000002,1600,7725
390.0,3,2.25,2110,8000,2.0,0,0,3,8,2110,0,1975,0,200.7311,4.7960000000000065,1740,7270
179.0,2,1.0,900,13531,1.0,0,0,3,6,900,0,1979,0,200.2616,4.748999999999995,1767,8308
205.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,200.2876,4.787999999999997,1408,10588
336.292,3,1.75,1660,10000,1.0,0,0,3,7,1660,0,1972,0,200.741,5.022000000000006,1770,10000
401.0,4,1.75,1970,12409,1.0,0,0,4,7,1220,750,1968,0,200.7489,4.763999999999996,1690,10720
585.0,4,2.5,2150,5000,2.0,0,0,3,8,2150,0,2001,0,200.6962,4.686000000000006,2030,6380
735.0010000000001,3,2.0,1840,4750,1.0,0,0,5,7,1010,830,1951,0,200.6862,4.605000000000004,1760,5510
375.0,3,2.25,1650,4859,2.0,0,0,3,7,1650,0,1988,0,200.7729,4.827999999999988,1890,5018
430.0,3,1.75,1530,9800,1.0,0,0,5,8,1530,0,1958,0,200.7655,4.6640000000000015,1660,9800
349.5,3,1.75,1890,9535,1.0,0,0,3,7,1210,680,1976,0,200.4872,4.777000000000001,2040,11108
368.0,4,2.5,3753,7204,2.0,0,0,3,10,3336,417,2008,0,200.3011,4.614999999999995,3494,9375
310.0,5,2.5,2500,12220,1.0,0,0,3,8,1690,810,1962,0,200.3335,4.674999999999997,2130,12000
371.75,3,3.0,1571,2017,3.0,0,0,3,8,1571,0,2008,0,200.7338,4.6910000000000025,1520,1497
805.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,200.7641,4.977000000000004,2920,148539
339.85,2,1.0,870,5635,1.0,0,0,3,7,870,0,1948,0,200.5676,4.602000000000004,1310,5750
560.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,1976,0,200.6373,4.896000000000001,2190,10164
260.0,2,1.0,740,5000,1.0,0,0,4,6,740,0,1926,0,200.5298,4.727000000000004,1170,4968
405.0,3,1.5,1330,9900,1.0,0,0,3,7,1330,0,1956,0,200.7167,4.767000000000009,1940,9900
420.0,2,2.25,1130,2191,2.0,0,0,3,8,1130,0,2010,0,200.6861,4.897000000000006,1140,1710
554.0,3,2.5,2250,9235,2.0,0,0,3,8,2250,0,1985,0,200.7268,4.894999999999996,2290,8187
434.0,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,0,200.6981,4.659999999999997,1410,1253
737.0,3,2.0,1940,55756,1.0,0,0,5,9,1940,0,1954,0,200.5913,4.850999999999999,2330,10018
565.0,3,2.0,2870,95396,1.0,0,0,4,9,1350,1520,1980,0,200.4834,4.998999999999995,2870,102366
755.0,5,2.5,3240,9960,1.0,0,1,3,8,2020,1220,1958,0,200.5858,4.887999999999991,2730,10400
702.0,3,2.25,2420,5304,1.5,0,0,5,7,1640,780,1947,0,200.6765,4.715000000000003,1560,5304
475.0,3,2.25,2220,9800,2.0,0,0,3,8,2220,0,1987,0,200.7635,4.713999999999999,2420,10232
